0085527581;20200715;DCGI;DCGI;
0085527618;20200716;PS09;DCE3;SP
0085527628;20200720;HOM8;DCM8;
0085527622;20200717;DCGI;DCGI;
0085527633;20200722;MN88;DCE1;
0085527644;20200728;E127;DC61;SP
0085527168;20200416;CN01;DC31;CN
0085527177;20200416;CN01;DC31;CN
0095552930;20200427;0000409771;D802;
0095552023;20200505;0000520688;D802;
0096306317;20200505;0000520689;D802;SP
0085527541;20200713;IN02;DCKL;
0085527675;20200812;IN02;DCKL;
0085527550;20200714;SSAB;DC63;SP
0085527551;20200714;SSP1;DC63;SP
0085527552;20200714;SSP2;DC63;SP
0085527566;20200714;SSAB;DC63;SP
0085527567;20200714;SSP1;DC63;SP
0085528686;20211101;DC86;FO01;
0085527568;20200714;SSP2;DC63;SP
0085527477;20200626;AF07;DC63;SP
0085527490;20200630;AF01;DC63;SP
0085527667;20200806;AF01;DC63;SP
0085527668;20200806;AF07;DC63;SP
0095552971;20200810;0000409787;D802;PW
0180517566;20200811;;;
0095552972;20200812;0000409788;D802;PW
0085527677;20200812;IN02;DCKL;
0095552973;20200813;0000409771;D802;
0085527645;20200729;E127;DCE3;SP
0085527647;20200729;E127;DC61;SP
0085527653;20200729;E127;DC61;SP
0085527656;20200729;E127;DC61;SP
0085527658;20200729;E127;DC61;SP
0085527661;20200804;AF07;DC63;SP
0085527669;20200807;AF01;DC63;SP
0085527671;20200807;PY03;DC37;PY
0180517565;20200810;;;
0085527680;20200818;DC61;DC61;
0095552942;20200505;0000409779;D802;
0095552130;20200506;0000520688;D802;
0095552236;20200506;0000520689;D802;
0095552944;20200506;0000520689;D802;
0085527370;20200508;DC63;AD10;
0085527372;20200508;DCE2;CN25;
0095552949;20200511;0000409778;D802;
0085527569;20200714;E203;DCGI;GI
0085527576;20200715;DCGI;DCGI;
0085527594;20200715;DC61;DC61;
0085527596;20200715;E203;DCGI;GI
0096306327;20200716;0000409771;D802;PW
0085527678;20200818;DC61;DC61;
0085527682;20200818;AF02;DC61;SP
0180517568;20200819;;;
0085527685;20200819;PY01;DC37;PY
0085527686;20200819;PY02;DC37;PY
0085527687;20200819;DC37;PY02;
0180517569;20200819;;;
0085527691;20200824;E127;DCE3;SP
0085527696;20200824;PY02;DC37;PY
8000000016;20200825;E127;DCE3;SP
0085527681;20200818;DC61;DC61;
0085527684;20200818;PS09;DC61;SP
0085527688;20200819;PY01;DC37;PY
0085527689;20200819;PY02;DC37;PY
0085527693;20200824;E127;DCE3;SP
0085527694;20200824;E127;DCE3;SP
0180517571;20200824;;;
8000000013;20200824;E127;DCE3;SP
8000000024;20200825;AF01;DC63;SP
8000000026;20200825;PS64;DC63;SP
0095552950;20200511;0000409778;D802;
0095552724;20200511;0000409778;D802;
0095552239;20200511;0000409779;D802;
0095552953;20200511;0000520686;D802;
0096306202;20200512;0000409778;D802;
0085527599;20200716;E125;DCE3;SP
0085527611;20200716;E125;DCE3;SP
0085527616;20200716;CN88;DCE2;CN
0085527621;20200717;DCGI;DCGI;
0085527625;20200720;HOM8;M201;
0085527626;20200720;HOM8;M201;
8000000018;20200825;DCM8;M103;
8000000023;20200825;AF01;DC63;SP
8000000033;20200825;AF01;DC63;SP
8000000034;20200825;AF01;DC63;SP
8000000035;20200825;AF01;DC63;SP
8000000037;20200825;E127;DCE3;SP
8000000029;20200825;M101;DCM8;
8000000036;20200825;E127;DCE3;SP
8000000038;20200826;MS32;DCMS;MS
0180517572;20200826;;;
0095552975;20200827;0000520695;D803;
0095552976;20200827;0000520695;D803;
8000000040;20200827;PY02;DC37;PY
8000000041;20200827;DC37;PY02;
8000000042;20200827;PY02;DC37;PY
8000000043;20200827;F101;DCBO;
0095552962;20200624;0000409782;D777;
0095552961;20200624;0000409782;D777;
0095552963;20200630;0000408213;DC33;P8
0085527524;20200708;AF01;DC63;SP
0085527627;20200720;HOM8;M101;
0085527629;20200720;HOM8;M101;
0085527631;20200721;DC32;DCE6;
0095552924;20200402;0000400573;DC63;
0085527052;20200402;MN88;DCE1;
0180517536;20200422;;;
0085527064;20200403;RAE1;DCE6;
0085527074;20200406;CN25;DCE2;CN
0085527132;20200409;RAE1;DCE6;
0085527243;20200427;DCM9;DCP9;
0085527346;20200506;O3Z1;DCE5;
0085527351;20200506;O3Z1;DCE5;
0180517544;20200510;;;
0180517574;20200827;;;
8000000046;20200827;PA01;D803;
0180517169;20200830;;;
8000000050;20200830;DC37;PY02;
8000000053;20200901;F101;DCBO;
0095552980;20200902;0000409795;D803;PR
0095552132;20200902;0000409795;D803;PR
0096306330;20200902;0000409795;D803;PR
0180517578;20200902;;;
0095552028;20200903;0000520695;D803;
0085527011;20200328;RAE1;DCE6;
0085527017;20200330;RAE1;DCE6;
0085527019;20200330;RAE1;DCE6;
0095552020;20200402;0000400573;DC63;SP
0085527060;20200403;RAE1;DCE6;
0085527092;20200407;RAE1;DCE6;
0085527117;20200409;RAE1;DCE6;
0085527246;20200502;MN88;DCE1;
0085527149;20200412;RAE1;DCE6;
0095552022;20200428;0000409771;D802;
0095552241;20200721;0000401142;DC63;SP
0096306103;20200721;0000401142;DC63;SP
0096306329;20200721;0000401142;DC63;SP
0085527634;20200722;HOM8;M102;
0095552513;20200724;0000520688;D802;PW
0180517527;20200327;;;
0085527014;20200330;CN01;DC31;CN
0085527015;20200330;RAE1;DCE6;
0085527096;20200407;RAE1;DCE6;
0085527100;20200407;RAE1;DCE6;
0085527102;20200408;RAE1;DCE6;
0085527140;20200409;MN88;DCE1;
0085527134;20200409;RAE1;DCE6;
0085527141;20200409;MN88;DCE1;
0085527624;20200720;HOM8;M201;
0085527623;20200720;HOM8;M201;
0180517579;20200904;;;
0095552029;20200904;MN88;DCE1;
0095552727;20200908;0000409793;D803;PR
0095552981;20200908;0000520697;D803;PR
0180517580;20200910;;;
8000000057;20200910;IN02;DCN8;
0095552728;20200910;0000409791;D803;PR
0085527247;20200502;MN88;DCE1;
0085527248;20200502;MN88;DCE1;
0085527249;20200502;MN88;DCE1;
0085527250;20200502;MN88;DCE1;
0085527251;20200502;MN88;DCE1;
0085527252;20200502;MN88;DCE1;
0085527253;20200502;MN88;DCE1;
0085527254;20200502;MN88;DCE1;
0085527255;20200502;MN88;DCE1;
0085527256;20200502;MN88;DCE1;
0095552026;20200727;0000520688;D802;PW
0095552968;20200727;0000409786;D802;PW
0095552726;20200727;0000409786;D802;PW
0095552969;20200727;0000409786;D802;PW
0095552970;20200727;0000409786;D802;PW
0085527638;20200727;HOM8;M101;
0085527639;20200727;HOM8;M102;
0085527643;20200728;E101;DC63;SP
0085527655;20200729;E127;DC61;SP
0180517534;20200415;;;
0085527133;20200409;RAE1;DCE6;
0085527159;20200414;RAE1;DCE6;
0180517530;20200415;;;
0180517535;20200415;;;
0085527180;20200417;CN25;DCE2;
0095552511;20200421;MN88;DCE1;
0095552512;20200421;MN88;DCE1;
0085527210;20200422;RAE1;DCE6;
0085527211;20200422;RAE1;DCE6;
0180517581;20200911;;;
0180517582;20200911;;;
0180517583;20200911;;;
8000000060;20200911;RAE1;DCE6;
8000000061;20200911;RAE1;DCE6;
0180517585;20200911;;;
0180517586;20200911;;;
0180517587;20200911;;;
8000000062;20200911;RAE1;DCE6;
0085527162;20200414;MN88;DCE1;
0085527163;20200414;MN88;DCE1;
0085527171;20200416;O3Z1;DCE5;
0085527183;20200417;CN01;DC31;CN
0085527207;20200421;MN88;DCE1;
0085527244;20200429;MS01;DCMS;MS
0085527257;20200502;MN88;DCE1;
0085527258;20200502;MN88;DCE1;
0085527259;20200502;MN88;DCE1;
0085527260;20200502;MN88;DCE1;
0085527169;20200416;CN01;DC31;CN
0085527170;20200416;CN01;DC31;CN
0085527172;20200416;CN01;DC31;CN
0085527176;20200416;CN01;DC31;CN
0085527186;20200419;DCE2;CN25;
0085527214;20200422;RAE1;DCE6;
0085527215;20200422;RAE1;DCE6;
0085527216;20200422;MN88;DCE1;
0085527217;20200422;MN88;DCE1;
0085527221;20200423;MN88;DCE1;
0180517588;20200911;;;
8000000066;20200911;RA01;DCE6;
8000000067;20200911;RA01;DCE6;
8000000070;20200911;IN02;DCN8;
8000000072;20200911;RA01;DCE6;
0095552322;20200911;0000409791;D803;PR
8000000074;20200911;RAE1;DCE6;
8000000076;20200911;RAE1;DCE6;
0085527261;20200502;MN88;DCE1;
0085527262;20200502;MN88;DCE1;
0085527263;20200502;MN88;DCE1;
0085527264;20200502;MN88;DCE1;
0085527265;20200502;MN88;DCE1;
0085527266;20200502;MN88;DCE1;
0085527267;20200502;MN88;DCE1;
0085527297;20200504;CN25;DCE2;
0085527298;20200504;DCE5;DCE5;
0085527222;20200423;MN88;DCE1;
0085527241;20200427;MN88;DCE1;
0085527242;20200427;MN88;DCE1;
0095552932;20200427;0000409771;D802;
0095552129;20200427;0000409771;D802;
0095552933;20200428;0000409771;D802;
0095552934;20200428;0000409771;D802;
0180517539;20200428;;;
0085527353;20200506;O3Z1;DCE5;
8000000077;20200914;S001;DCE7;SI
8000000079;20200915;TA01;PA01;
0095552517;20200915;0000409795;D803;PR
0095552323;20200915;0000520695;D803;
8000000080;20200917;RAE1;DCE6;
0095552729;20200916;0000409797;D803;PR
0180517592;20200917;;;
8000000081;20200917;RAE1;DCE6;
0180517595;20200917;;;
0180517596;20200917;;;
0085527012;20200330;RAE1;DCE6;
0095552722;20200330;0000300419;DC63;SP
0180517168;20200331;;;
0085527057;20200403;RAE1;DCE6;
0085527088;20200406;DCE2;DC31;
0085527094;20200407;RAE1;DCE6;
0085527182;20200417;CN25;DCE2;
0085527194;20200421;MN88;DCE1;
0085527195;20200421;MN88;DCE1;
0085527196;20200421;MN88;DCE1;
0085527361;20200507;CN01;DC31;CN
0085527366;20200507;O3Z1;DCE5;
0180517542;20200510;;;
0085527379;20200514;E125;DCE3;SP
0180517546;20200515;;;
0085527381;20200515;E125;DCE3;SP
0085527382;20200515;E125;DCE3;SP
0180517551;20200516;;;
0180517552;20200516;;;
0085527383;20200516;P802;DCE8;P8
8000000083;20200917;RAE1;DCE6;
0180517597;20200917;;;
8000000084;20200917;RAE1;DCE6;
0096306333;20200918;0000520699;D803;PR
0095552987;20200918;0000520699;D803;
0095552518;20200922;0000520686;D802;PW
0095552730;20200922;0000520686;D802;PW
0180517598;20200922;;;
8000000088;20200924;RAE2;DCE6;
0095552989;20200924;0000409771;D802;PW
0085527208;20200421;MN88;DCE1;
0085527209;20200421;MN88;DCE1;
0085527225;20200424;MN88;DCE1;
0085527226;20200424;MN88;DCE1;
0085527227;20200424;MN88;DCE1;
0085527228;20200424;MN88;DCE1;
0085527229;20200424;MN88;DCE1;
0085527230;20200424;MN88;DCE1;
0085527231;20200424;MN88;DCE1;
0095552926;20200403;0000409545;DC18;SI
0085527116;20200409;RAE1;DCE6;
0085527144;20200410;RAE1;DCE6;
0180517529;20200415;;;
0085527167;20200416;CN01;DC31;CN
0085527173;20200416;CN01;DC31;CN
0085527174;20200416;CN01;DC31;CN
0085527189;20200420;MN88;DCE1;
0085527190;20200420;MN88;DCE1;
0085526998;20200327;RAE1;DCE6;
0085526999;20200327;RAE1;DCE6;
0085527001;20200327;RAE1;DCE6;
0085527002;20200327;RAE1;DCE6;
0085527003;20200327;RAE1;DCE6;
0085527004;20200327;RAE1;DCE6;
0085527005;20200327;RAE1;DCE6;
0095552917;20200327;0000300419;DC63;SP
0085527010;20200327;RAE1;DCE6;
0085527025;20200330;RAE1;DCE6;
0085527281;20200502;MN88;DCE1;
0085527282;20200502;MN88;DCE1;
0085527283;20200502;MN88;DCE1;
0085527284;20200502;MN88;DCE1;
0085527285;20200502;MN88;DCE1;
0085527286;20200502;MN88;DCE1;
0085527287;20200502;MN88;DCE1;
0085527288;20200502;MN88;DCE1;
0085527289;20200502;MN88;DCE1;
0085527290;20200502;O3Z1;DCE5;
0085527040;20200401;RAE1;DCE6;
0085527045;20200401;MN88;DCE1;
0085527048;20200402;RAE1;DCE6;
0085527081;20200406;CN25;DCE2;
0085527086;20200406;RAE1;DCE6;
0085527109;20200408;RAE1;DCE6;
0180517062;20200415;;;
0180517063;20200415;;;
0095552927;20200421;MN88;DCE1;
0095552928;20200421;MN88;DCE1;
0085527220;20200423;DCP9;DCM9;
0085527224;20200423;RAE1;DCE6;
0180517538;20200428;;;
0085527292;20200504;O3Z1;DCE5;
0085527307;20200505;MN88;DCE1;
0085527305;20200505;MN88;DCE1;
0085527306;20200505;MN88;DCE1;
0085527308;20200505;MN88;DCE1;
0085527309;20200505;MN88;DCE1;
0085527310;20200505;MN88;DCE1;
0085527026;20200330;RAE1;DCE6;
0085527032;20200331;RAE1;DCE6;
0085527039;20200401;RAE1;DCE6;
0085527071;20200406;RAE1;DCE6;
0085527080;20200406;CN25;DCE2;CN
0085527105;20200408;RAE1;DCE6;
0085527138;20200409;MN88;DCE1;
0085527139;20200409;MN88;DCE1;
0085527153;20200413;RAE1;DCE6;
0085527179;20200417;CN01;DC31;CN
0085527291;20200504;O3Z1;DCE5;
0085527295;20200504;O3Z1;DCE5;
0085527296;20200504;O3Z1;DCE5;
0095552940;20200505;0000520688;D802;
0096306319;20200505;0000520687;D802;SP
0095552941;20200505;0000520689;D802;
0085527363;20200507;CN01;DC31;CN
0085527368;20200507;O3Z1;DCE5;
0180517064;20200422;;;
0085527233;20200424;RAE1;DCE6;
0085527234;20200424;MN88;DCE1;
0085527235;20200424;MN88;DCE1;
0085527236;20200424;MN88;DCE1;
0085527237;20200424;MN88;DCE1;
0085527238;20200424;MN88;DCE1;
0085527239;20200424;MN88;DCE1;
0085527240;20200424;MN88;DCE1;
0180517540;20200429;;;
0085527349;20200506;O3Z1;DCE5;
0096306003;20200506;0000520689;D802;SP
0095552943;20200506;0000520688;D802;
0096306004;20200506;0000520688;D802;SP
0180517541;20200506;;;
0095552945;20200506;0000520689;D802;
0096306321;20200506;0000520689;D802;SP
0085527360;20200507;O3Z1;DCE5;
0085527367;20200507;CN88;DCE2;CN
0096306311;20200330;0000409771;D802;
0085527023;20200330;DCE2;CN25;CN
0085527046;20200401;DCE2;CN25;CN
0085527024;20200330;DCE2;CN25;CN
0085527033;20200331;DCE2;CN25;CN
0095552613;20200402;0000400573;DC63;SP
0180517545;20200515;;;
0085527385;20200517;H802;D802;
0180517556;20200518;;;
0096306325;20200527;0000520686;D802;
0096306326;20200527;0000520689;D802;
0075650149;20200610;SSAB;DC63;SP
0085527378;20200513;MN88;DCE1;
0085527544;20200714;E203;DCGI;GI
0085527546;20200714;SSAB;DC63;SP
0096306323;20200508;0000409777;D802;
0095552240;20200514;0000520688;D802;
0095552955;20200521;0000520689;D802;PW
0085527394;20200526;CN25;DCE2;
0085527610;20200716;E125;DCE3;SP
0085526995;20200326;RAE1;DCE6;
0085527009;20200327;RAE1;DCE6;
0085527016;20200330;RAE1;DCE6;
0085527030;20200331;RAE1;DCE6;
0085527031;20200331;RAE1;DCE6;
0085527035;20200331;RAE1;DCE6;
0085527042;20200401;RAE1;DCE6;
0085527044;20200401;RAE1;DCE6;
0085527055;20200403;RAE1;DCE6;
0085527054;20200403;RAE1;DCE6;
0085527413;20200615;B608;DCE8;
0085527414;20200615;B608;DCE8;
0085527415;20200615;B608;DCE8;
0085527418;20200615;E127;DC61;SP
0085527557;20200714;SSAB;DC63;SP
0085527429;20200615;E127;DC61;SP
0085527433;20200616;E127;DC61;SP
0085527558;20200714;SSP1;DC63;SP
0085527559;20200714;SSP2;DC63;SP
0085527560;20200714;PS42;DC63;SP
0085527344;20200505;O3Z1;DCE5;
0085527354;20200506;MN88;DCE1;
0085527355;20200506;MN88;DCE1;
0085527417;20200615;E127;DC61;SP
0085527437;20200617;E203;DCGI;GI
0085527475;20200625;HS78;D178;SP
0095552420;20200625;E125;DCE3;SP
0085527473;20200625;PS42;DC63;SP
0085527489;20200630;AF15;DC63;SP
0085527525;20200708;AF01;DC63;SP
8000000017;20200825;CN06;DC31;CN
0085527620;20200717;LN01;DCGI;GI
0095552979;20200901;MN88;DCE1;
8000000063;20200911;RAE1;DCE6;
8000000064;20200911;RA01;DCE6;
8000000073;20200911;RA01;DCE6;
0180517066;20200911;;;
8000000082;20200917;RAE1;DCE6;
0095552032;20200924;0000409788;D802;PW
0096306335;20200924;0000409787;D802;PW
0085527058;20200403;RAE1;DCE6;
0095552925;20200403;0000409762;DCM9;MA
0085527062;20200403;RAE1;DCE6;
0095552021;20200403;0000409752;DCM7;
0085527069;20200404;RAE1;DCE6;
0085527075;20200406;CN25;DCE2;
0085527097;20200407;RAE1;DCE6;
0085527101;20200407;RAE1;DCE6;
0085527104;20200408;RAE1;DCE6;
0085527573;20200715;E203;DCGI;GI
0095552320;20200716;0000409771;D802;PW
0095552964;20200716;0000409771;D802;PW
0085527608;20200716;E203;DCGI;GI
0095552966;20200716;0000409771;D802;PW
0085527614;20200716;IN02;DCKL;
0180517547;20200515;;;
0180517553;20200516;;;
0180517557;20200518;;;
0180517559;20200518;;;
0085527526;20200708;AF01;DC63;SP
0085527537;20200708;E126;DC61;SP
0085527561;20200714;SSP2;DC63;SP
0085527562;20200714;SSP1;DC63;SP
0085527563;20200714;SSAB;DC63;SP
0085527595;20200715;DCGI;DCGI;
0085527597;20200715;E203;DCGI;GI
0085527635;20200723;IN02;DCKL;
0085527636;20200724;IN02;DCKL;
0085527637;20200727;IN02;DCKL;
0085527642;20200728;E127;DC61;SP
0085527649;20200729;E127;DC61;SP
0085527692;20200824;E127;DCE3;SP
8000000015;20200825;DC61;DC61;
8000000022;20200825;SSP1;DC63;SP
8000000025;20200825;AF01;DC63;SP
8000000031;20200825;RA01;DC32;
0085527108;20200408;RAE1;DCE6;
0085527341;20200505;MN88;DCE1;
0085527342;20200505;MN88;DCE1;
0095552947;20200511;0000409779;D802;
0095552951;20200511;0000409778;D802;
0095552952;20200511;0000409778;D802;
0180517554;20200516;;;
0180517555;20200516;;;
0085527386;20200518;P802;DCE8;P8
0180517558;20200518;;;
8000000101;20200925;RAE2;DCE6;
8000000117;20200925;RAE2;DCE6;
8000000118;20200927;RAE2;DCE6;
8000000119;20200927;RAE2;DCE6;
8000000120;20200927;RAE2;DCE6;
8000000122;20200927;RAE2;DCE6;
8000000125;20200927;RAE2;DCE6;
8000000133;20200927;RAE2;DCE6;
8000000135;20200928;MN88;DCE1;
0085527698;20200928;RAE1;DCE6;
0180517065;20200515;;;
0085527380;20200515;E126;DC61;SP
0085527397;20200528;E125;DCE3;SP
0085527400;20200528;E126;DC61;SP
0095552967;20200716;0000409771;D802;
0096306328;20200716;0000409771;D802;
8000000054;20200904;MN88;DCE1;
0085527607;20200716;E203;DCGI;GI
0180517584;20200911;;;
8000000069;20200911;IN02;DCN8;
0085527632;20200722;HOM8;M201;
0085527640;20200728;IN02;DCKL;
0085527646;20200729;E127;DC61;SP
0085527648;20200729;IN02;DCKL;
0085527650;20200729;E127;DC61;SP
0075650145;20200526;DCE6;DC32;
0085527398;20200528;E125;DCE3;SP
0085527411;20200611;MN88;DCE1;
0096306336;20200924;0000409788;D802;PW
0075650180;20200916;KS10;DC61;CH
8000000087;20200924;RAE2;DCE6;
8000000103;20200925;RAE2;DCE6;
8000000106;20200925;RAE2;DCE6;
8000000107;20200925;RAE2;DCE6;
8000000108;20200925;RAE2;DCE6;
8000000109;20200925;RAE2;DCE6;
8000000114;20200925;RAE2;DCE6;
8000000121;20200927;RAE2;DCE6;
0085527520;20200708;AF01;DC63;SP
0075650175;20200709;DC61;DC61;
0075650178;20200709;DC61;DCE3;
0095552617;20200716;0000409771;D802;PW
0085527605;20200716;E203;DCGI;GI
0085527606;20200716;E203;DCGI;GI
0085527659;20200730;IN02;DCKL;
0085527672;20200807;IN02;DCKL;
0085527673;20200807;IN02;DCKL;
0085527657;20200729;E127;DC61;SP
0180517564;20200727;;;
0085527641;20200728;E127;DC61;SP
0085527670;20200807;AF01;DC63;SP
8000000021;20200825;E125;DCE3;SP
8000000032;20200825;M101;DCM8;
8000000039;20200827;PY01;DC37;PY
8000000045;20200827;PA01;D803;
0180517591;20200917;;;
0180517594;20200917;;;
0085527501;20200702;AF07;DC63;SP
0085527517;20200707;AF01;DC63;SP
0085527533;20200708;E126;DC61;SP
0075650174;20200708;DC61;DC61;
0085527538;20200709;MA88;DC61;
0085527542;20200714;E203;DCGI;GI
0085527570;20200714;E203;DCGI;GI
0095552321;20200807;0000520686;D802;PW
0095552514;20200812;0000409788;D802;PW
0085527676;20200812;IN02;DCKL;
0085527690;20200819;DC37;PY02;
0180517570;20200824;;;
0085527697;20200824;DC37;PY02;
8000000014;20200825;PY02;DC37;PY
0095552242;20200825;0000520695;D803;
0095552974;20200826;0000520695;D803;
0095552510;20200327;0000300491;D802;
0095552312;20200330;0000409771;D802;
0095552918;20200330;0000409771;D802;
0095552126;20200330;0000409771;D802;
0180517576;20200828;;;
0180517590;20200911;;;
8000000078;20200914;S001;DCE7;SI
8000000085;20200923;HS78;D178;SP
8000000086;20200923;HS78;D178;SP
8000000100;20200925;RAE2;DCE6;
0095552991;20200926;0000520699;D803;PR
0095552992;20200926;0000520699;D803;
8000000124;20200927;RAE2;DCE6;
8000000127;20200927;RAE2;DCE6;
0085527232;20200424;MN88;DCE1;
0095552931;20200427;0000409771;D802;
0095552936;20200430;0000520687;D802;
0180517567;20200814;;;
0180517573;20200827;;;
0180517575;20200828;;;
8000000051;20200831;PY03;DC37;PY
0095552978;20200831;MN88;DCE1;
8000000091;20200924;RAE2;DCE6;
8000000126;20200927;RAE2;DCE6;
8000000128;20200927;RAE2;DCE6;
8000000132;20200927;RAE2;DCE6;
0085527699;20200928;RAE2;DCE6;
0085527178;20200416;DC01;MA01;
0085527184;20200417;DCE2;CN25;
0085527187;20200419;DCE2;CN25;
0095552929;20200422;0000409771;D802;
0096306316;20200504;0000520687;D802;
8000000044;20200827;PA01;D803;
0095552977;20200828;0000520695;D803;
8000000047;20200830;PY03;DC37;PY
8000000048;20200830;PY02;PY03;PY
8000000049;20200830;DC37;PY03;
8000000052;20200831;PY02;DC37;PY
0095552515;20200902;0000520695;D803;
0095552243;20200902;0000409795;D803;PR
0095552516;20200902;0000409795;D803;PR
0180517577;20200902;;;
0095552937;20200501;0000409778;D802;
0095552938;20200501;0000409777;D802;
0096306320;20200506;0000520689;D802;SP
0096306102;20200506;0000409779;D802;
0095552616;20200506;0000520689;D802;
0095552315;20200506;0000409779;D802;
0095552024;20200507;0000520689;D802;
0095552946;20200507;0000520688;D802;
0095552237;20200507;0000520688;D802;
0096306322;20200507;0000520688;D802;SP
0085527157;20200414;RAE1;DCE6;
0095552025;20200511;0000409779;D802;
0095552948;20200511;0000409779;D802;
0085527652;20200729;E127;DC61;SP
0085527651;20200729;E127;DC61;SP
8000000129;20200927;RAE2;DCE6;
8000000130;20200927;RAE2;DCE6;
8000000131;20200927;RAE2;DCE6;
8000000134;20200928;RAE2;DCE6;
0085527700;20200928;RAE2;DCE6;
0096306201;20200505;0000520688;D802;SP
0095552939;20200505;0000520689;D802;
0096306318;20200505;0000520689;D802;SP
0095552723;20200505;0000520689;D802;
0095552235;20200505;0000520689;D802;
0095552027;20200903;0000520695;D803;PR
0095552030;20200907;0000409792;D803;PR
0095552244;20200908;0000409794;D803;PR
0095552982;20200909;0000409795;D803;PR
8000000056;20200910;PA01;D803;
0085527630;20200721;E127;DC61;SP
0085527654;20200729;E127;DC61;SP
0085527679;20200818;DC61;DC61;
0085527683;20200818;PS09;DC61;SP
8000000092;20200925;HS78;D178;SP
8000000093;20200925;HS78;D178;SP
0180517600;20200928;;;
0180517601;20200928;;;
0085527701;20200928;RAE2;DCE6;
0085527702;20200928;RAE2;DCE6;
0095552316;20200508;0000520686;D802;
0095552238;20200508;0000520686;D802;
0096306324;20200508;0000520686;D802;SP
0085527371;20200508;DCE2;CN25;
0095552954;20200519;0000409779;D802;PW
0095552958;20200624;0000409782;D777;
0095552959;20200624;0000409782;D777;
0095552960;20200624;0000409782;D777;
0085527506;20200703;IN02;DCKL;
0085527513;20200706;HOM8;M201;
0096306331;20200911;0000520695;D803;PR
0085527000;20200327;RAE1;DCE6;
0095552230;20200327;0000300419;DC63;SP
0095552231;20200328;0000300419;DC63;SP
0085527013;20200330;RAE1;DCE6;
0085527020;20200330;DCE2;DC31;CN
0085527034;20200331;RAE1;DCE6;
0085527036;20200331;RAE1;DCE6;
0095552233;20200402;0000400573;DC63;SP
0085527067;20200403;RAE1;DCE6;
0085527090;20200407;RAE1;DCE6;
8000000098;20200925;RAE2;DCE6;
8000000116;20200925;RAE2;DCE6;
8000000123;20200927;RAE2;DCE6;
0085527703;20200928;RAE2;DCE6;
0085527704;20200928;RAE2;DCE6;
0085527705;20200928;RAE2;DCE6;
0085527708;20200930;E701;DCE1;
0085527709;20200930;E701;DCE1;
0085527712;20200930;RAE2;DCE6;
0085527711;20200930;RAE2;DCE6;
0085527345;20200506;O3Z1;DCE5;
0095552725;20200521;0000409779;D802;PW
0085527710;20200930;RAE2;DCE6;
0085527713;20200930;RAE2;DCE6;
0085527714;20200930;RAE2;DCE6;
0085527715;20200930;RAE2;DCE6;
0085527716;20200930;RAE2;DCE6;
0085527717;20200930;RAE2;DCE6;
0085527718;20200930;RAE2;DCE6;
0085527719;20200930;RAE2;DCE6;
0085527721;20200930;RAE2;DCE6;
0085527720;20200930;RAE2;DCE6;
0085527091;20200407;RAE1;DCE6;
0085527111;20200408;MN88;DCE1;
0085527114;20200409;MN88;DCE1;
0085527115;20200409;MN88;DCE1;
0085527130;20200409;RAE1;DCE6;
0085527125;20200409;MN88;DCE1;
0085527126;20200409;MN88;DCE1;
0085527136;20200409;RAE1;DCE6;
0085527137;20200409;RAE1;DCE6;
0085527147;20200411;RAE1;DCE6;
0095552031;20200911;0000409801;D803;PR
8000000065;20200911;RAE1;DCE6;
0180517589;20200911;;;
0095552984;20200916;0000520695;D803;PR
0096306332;20200917;0000409797;D803;PR
0180517593;20200917;;;
0095552421;20200918;0000520695;D803;PR
0095552985;20200918;0000520699;D803;PR
0095552986;20200918;0000520699;D803;
0095552988;20200923;0000409797;D803;PR
0085527245;20200429;MS01;DCMS;MS
0095552935;20200429;0000409771;D802;
0096306315;20200429;0000409771;D802;
0085527358;20200506;O3Z1;DCE5;
0180517549;20200516;;;
0095552957;20200529;0000520685;D802;PW
0095552956;20200529;0000520688;D802;PW
0085527451;20200619;MA88;DC63;
0085527452;20200619;MA88;DC63;
0085527535;20200708;E126;DC61;SP
0085527543;20200714;E203;DCGI;GI
0085527545;20200714;PS42;DC63;SP
0085527547;20200714;E203;DCGI;GI
0085527548;20200714;E203;DCGI;GI
0180517562;20200714;;;
0085527706;20200928;RAE2;DCE6;
0085527707;20200928;RAE2;DCE6;
0085527150;20200413;RAE1;DCE6;
0085527151;20200413;RAE1;DCE6;
0085527219;20200423;RAE1;DCE6;
0085527294;20200504;O3Z1;DCE5;
0085527299;20200505;MN88;DCE1;
0085527300;20200505;MN88;DCE1;
0085527301;20200505;MN88;DCE1;
0085527302;20200505;MN88;DCE1;
0085527303;20200505;MN88;DCE1;
0085527304;20200505;MN88;DCE1;
0085527311;20200505;MN88;DCE1;
0085527312;20200505;MN88;DCE1;
0085527313;20200505;MN88;DCE1;
0085527314;20200505;MN88;DCE1;
0085527315;20200505;MN88;DCE1;
0085527316;20200505;MN88;DCE1;
0085527317;20200505;MN88;DCE1;
0085527318;20200505;MN88;DCE1;
0085527319;20200505;MN88;DCE1;
0085527320;20200505;MN88;DCE1;
0085527268;20200502;MN88;DCE1;
0085527269;20200502;MN88;DCE1;
0085527270;20200502;MN88;DCE1;
0085527271;20200502;MN88;DCE1;
0085527272;20200502;MN88;DCE1;
0085527273;20200502;MN88;DCE1;
0085527274;20200502;MN88;DCE1;
0085527275;20200502;MN88;DCE1;
